StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RelevantIDDuplicate,Q_DuplicateRespondent,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Consent form ,pid ,age ,gender ,residence ,citizen ,marital_status ,income ,education ,race ,politic_aff ,hhsize ,life_ladder_pre ,personal_thresh_pre,others_average_pre ,similar_average_pre ,poor_focused_pre ,confidence_pre ,Ncorrect_a_believe ,Ncorrect_a_similar ,Ncorrect_p_believe ,Ncorrect_p_similar ,life_ladder_post ,redis_tax _1,redis_tax _2,redis_tax _3,bonus _1,bonus _2,bonus _3,bonus _4,Deservingness _1,Deservingness _2,Deservingness _3,income_thresh_post ,others_average_post ,similar_average_pos ,poor_focus_post ,confidence_post ,Comprehension check ,Q15,PROLIFIC_PID,actual_average,actual_poor,treatment,Othersbeliefpre_DO,Othersbelief-post_DO
1/8/25 17:46,1/8/25 17:51,IP Address,137.118.100.103,100,280,TRUE,1/8/25 17:51,R_6HoHbuqVfOUzYbg,,,,,35.6104,-76.8613,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",610e97f2daaed7842b3c929f,42,Female,Yes,Yes,Married,"$3,334–$4,166/month",Some undergraduate,White/Caucasian,Strong Republican,6,6,15000,10000,6000,4000,Moderately confident,Somewhat believable,Very relevant,,,6,7,0 - Not at all supportive,2,0,0,0,10,Agree,Disagree,Somewhat agree,17000,14000,8000,3000,Slightly confident,"In fact, we found that 85% of the people we surveyed underestimated the amount of income other Americans actually need to feel highly satisfied with their lives.",Thailand,610e97f2daaed7842b3c929f,13592.22,8832.47,Normcorrection-average,similar_average_pre |others_average_pre |poor_focused_pre ,others_average_post |similar_average_pos |poor_focus_post 
2/8/25 0:47,2/8/25 1:06,IP Address,24.151.75.87,100,1146,TRUE,2/8/25 1:06,R_3yltKpXaWrNu0Ct,,,,,42.3091,-71.8001,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67055efcc9d6595c24d60bb5,32,Male,Yes,Yes,Cohabiting,"$3,334–$4,166/month",Some undergraduate,White/Caucasian,Independent,2,1,50000,60000,80000,40000,Slightly confident,Somewhat believable,Moderately relevant,,,1,0 - Not at all supportive,5,Don't know/prefer not to answer,0,0,0,10,Strongly agree,Somewhat disagree,Strongly disagree,80000,80000,80000,80000,Slightly confident,"In fact, we found that 85% of the people we surveyed underestimated the amount of income other Americans actually need to feel highly satisfied with their lives.",Thailand,67055efcc9d6595c24d60bb5,13592.22,8832.47,Normcorrection-average,similar_average_pre |others_average_pre |poor_focused_pre ,poor_focus_post |others_average_post |similar_average_pos 
2/8/25 1:02,2/8/25 1:06,IP Address,66.169.159.111,100,261,TRUE,2/8/25 1:06,R_7kZkiYG7lyUbfet,,,,,32.9261,-97.2486,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",669588e8ad1745596a02a04b,23,Male,Yes,Yes,Single,"$5,834–$6,666/month",High school graduate or GED equivalent,White/Caucasian,Lean Republican,4,7,7000,7000,8000,4000,Very confident,,,,,7,6,0 - Not at all supportive,8,5,0,0,5,Agree,Neither agree nor disagree,Neither agree nor disagree,7000,7000,8000,4000,Very confident,"In fact, we found that 85% of the people we surveyed overestimated the amount of income other Americans actually need to feel highly satisfied with their lives.",Thailand,669588e8ad1745596a02a04b,13592.22,8832.47,Normcorrection-control_p,poor_focused_pre |others_average_pre |similar_average_pre ,others_average_post |poor_focus_post |similar_average_pos 
2/8/25 0:57,2/8/25 1:06,IP Address,24.218.160.14,100,529,TRUE,2/8/25 1:06,R_5naXFdtQuKNeech,,,,,41.9445,-71.2856,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5c037f464c14cf00019d379f,34,Female,Yes,Yes,Cohabiting,Prefer not to say,Completed undergraduate,White/Caucasian,Lean Democrat,2,4,4500,7000,9000,2500,Not at all confident,,,Somewhat believable,Moderately relevant,4,10 - Completely supportive,6,10 - Completely supportive,10,0,0,0,Agree,Agree,Disagree,4500,8000,9000,2000,Slightly confident,"In fact, we found that 86% of the people we surveyed underestimated the amount of income people from low-income families actually need to feel highly satisfied with their lives.",Thailand,5c037f464c14cf00019d379f,13592.22,8832.47,Normcorrection-lowincome,similar_average_pre |poor_focused_pre |others_average_pre ,others_average_post |similar_average_pos |poor_focus_post 
2/8/25 1:02,2/8/25 1:06,IP Address,170.89.122.200,100,234,TRUE,2/8/25 1:06,R_5ikWkhtx6XkjVjj,,,,,35.3882,-97.7256,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",593495766bedf50001dc3015,31,Female,Yes,Yes,Single,Prefer not to say,High school graduate or GED equivalent,White/Caucasian,Independent,3,3,80000,5000,5000,5000,Slightly confident,,,,,3,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,5,0,0,5,Strongly agree,Somewhat agree,Disagree,5000,6000,5500,4500,Slightly confident,,Thailand,593495766bedf50001dc3015,13592.22,8832.47,Normcorrection-control_a,poor_focused_pre |others_average_pre |similar_average_pre ,similar_average_pos |poor_focus_post |others_average_post 
2/8/25 0:53,2/8/25 1:07,IP Address,89.46.182.211,100,783,TRUE,2/8/25 1:07,R_7qrwoQZnWApYfBb,,,,,34.9458,-81.9334,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67db3e6dfacfa0d4fab1910e,31,Male,Yes,Yes,Married,"$8,334–$12,499/month",Completed undergraduate,Other,Lean Democrat,4,8,13000,15000,12000,8000,Moderately confident,,,,,8,9,10 - Completely supportive,10 - Completely supportive,5,3,2,0,Strongly agree,Strongly agree,Somewhat disagree,13000,15000,13000,8000,Moderately confident,,Thailand,67db3e6dfacfa0d4fab1910e,13592.22,8832.47,Normcorrection-control_a,poor_focused_pre |similar_average_pre |others_average_pre ,poor_focus_post |similar_average_pos |others_average_post 
2/8/25 0:44,2/8/25 1:07,IP Address,185.54.13.26,100,1361,TRUE,2/8/25 1:07,R_5xWqUoFbd6ZPBMB,,,,,40.7126,-74.0066,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67d1bd56443fbe8de408eac9,22,Male,Yes,Yes,Married,"$12,500/month or more",Completed undergraduate,Black/African,Strong Republican,4,8,90000,50000,100000,40000,Moderately confident,,,,,9,8,6,10 - Completely supportive,2,3,2,3,Strongly agree,Disagree,Somewhat agree,80000,40000,55000,35000,Moderately confident,"In fact, we found that 86% of the people we surveyed underestimated the amount of income people from low-income families actually need to feel highly satisfied with their lives.",Thailand,67d1bd56443fbe8de408eac9,13592.22,8832.47,Normcorrection-control_a,others_average_pre |similar_average_pre |poor_focused_pre ,others_average_post |similar_average_pos |poor_focus_post 
2/8/25 1:04,2/8/25 1:07,IP Address,72.196.121.205,100,185,TRUE,2/8/25 1:07,R_5NLh9XyYxmokD0m,,,,,29.6825,-82.3606,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",59ea4e1116ecc200016ff81e,36,Male,Yes,Yes,Married,"$12,500/month or more",Completed graduate (Master’s or PhD),Asian,Lean Democrat,4,7,25000,7000,12000,4000,Moderately confident,,,Neither believable nor unbelievable,Moderately relevant,4,7,6,9,0,0,0,10,Somewhat agree,Somewhat disagree,Neither agree nor disagree,25000,12000,15000,8000,Very confident,"In fact, we found that 86% of the people we surveyed underestimated the amount of income people from low-income families actually need to feel highly satisfied with their lives.",Thailand,59ea4e1116ecc200016ff81e,13592.22,8832.47,Normcorrection-lowincome,similar_average_pre |poor_focused_pre |others_average_pre ,others_average_post |similar_average_pos |poor_focus_post 
2/8/25 1:02,2/8/25 1:07,IP Address,67.162.80.30,100,266,TRUE,2/8/25 1:07,R_1jnErvU5lwn34ml,,,,,42.3977,-87.859,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5d548912e1c7130018e019dc,42,Male,Yes,Yes,Married,"$12,500/month or more",Completed undergraduate,White/Caucasian,Independent,4,7,75000,20000,80000,15000,Moderately confident,,,Somewhat believable,Slightly relevant,7,0 - Not at all supportive,5,6,4,0,0,6,Somewhat agree,Somewhat agree,Agree,60000,7000,60000,9000,Moderately confident,"In fact, we found that 86% of the people we surveyed underestimated the amount of income people from low-income families actually need to feel highly satisfied with their lives.",Thailand,5d548912e1c7130018e019dc,13592.22,8832.47,Normcorrection-lowincome,others_average_pre |similar_average_pre |poor_focused_pre ,poor_focus_post |others_average_post |similar_average_pos 
2/8/25 1:01,2/8/25 1:07,IP Address,71.65.99.21,100,348,TRUE,2/8/25 1:07,R_7vih5p0iNy8GHMz,,,,,39.2413,-84.5455,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5f1b0abbb84a5207673cb637,31,Female,Yes,Yes,Married,"$8,334–$12,499/month",Completed undergraduate,White/Caucasian,Independent,3,8,10000,7000,8000,5000,Slightly confident,,,,,8,9,6,7,5,0,0,5,Somewhat agree,Agree,Somewhat agree,10000,7000,8000,5000,Slightly confident,,Thailand,5f1b0abbb84a5207673cb637,13592.22,8832.47,Normcorrection-control_p,similar_average_pre |poor_focused_pre |others_average_pre ,poor_focus_post |similar_average_pos |others_average_post 
2/8/25 1:01,2/8/25 1:07,IP Address,24.177.0.98,100,351,TRUE,2/8/25 1:07,R_7dUASpPZ6OltjWh,,,,,41.4765,-73.2272,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5ff591cba89e1b000bfb9852,39,Male,Yes,Yes,Married,"$8,334–$12,499/month",Some undergraduate,White/Caucasian,Lean Republican,2,7,12000,6000,8000,3500,Moderately confident,,,,,7,5,0 - Not at all supportive,0 - Not at all supportive,0,0,0,10,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,12000,6000,8000,3500,Moderately confident,,Thailand,5ff591cba89e1b000bfb9852,13592.22,8832.47,Normcorrection-control_p,poor_focused_pre |others_average_pre |similar_average_pre ,poor_focus_post |similar_average_pos |others_average_post 
2/8/25 0:52,2/8/25 1:07,IP Address,76.99.14.216,100,913,TRUE,2/8/25 1:07,R_5YsT2NFl7szRKQn,,,,,39.952,-75.1649,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5d3222f5d7ca2e00161bda18,39,Male,Yes,Yes,Married,"$12,500/month or more",Completed undergraduate,Black/African,No political affiliation,2,8,33000,4000,5000,5000,Moderately confident,Neither believable nor unbelievable,Moderately relevant,,,8,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,0,0,0,10,Strongly agree,Strongly agree,Strongly disagree,100000,50000,50000,50000,Moderately confident,"In fact, we found that 86% of the people we surveyed underestimated the amount of income people from low-income families actually need to feel highly satisfied with their lives.",Thailand,5d3222f5d7ca2e00161bda18,13592.22,8832.47,Normcorrection-average,poor_focused_pre |others_average_pre |similar_average_pre ,poor_focus_post |others_average_post |similar_average_pos 
2/8/25 0:47,2/8/25 1:07,IP Address,98.230.81.5,100,1243,TRUE,2/8/25 1:07,R_7bCJu8Hy29QKWyZ,,,,,30.5218,-84.2626,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5694e7b5e0c800000b5a3841,52,Male,Yes,Yes,Married,"$4,167–$4,999/month",High school graduate or GED equivalent,White/Caucasian,Strong Republican,3,7,4500,5000,4500,3500,Slightly confident,,,Extremely unbelievable,Not at all relevant,7,0 - Not at all supportive,0 - Not at all supportive,0 - Not at all supportive,0,0,0,10,Strongly disagree,Agree,Strongly agree,5000,7000,5000,8000,Not at all confident,"In fact, we found that 86% of the people we surveyed underestimated the amount of income people from low-income families actually need to feel highly satisfied with their lives.",Thailand,5694e7b5e0c800000b5a3841,13592.22,8832.47,Normcorrection-lowincome,poor_focused_pre |others_average_pre |similar_average_pre ,others_average_post |similar_average_pos |poor_focus_post 
2/8/25 1:00,2/8/25 1:07,IP Address,75.161.87.2,100,449,TRUE,2/8/25 1:07,R_7rub7MFp6j2V6VI,,,,,35.0813,-106.6212,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",665ba6320399db768cb43621,41,Male,Yes,Yes,Single,"$6,667–$7,499/month",Some undergraduate,"White/Caucasian,Hispanic/Latinx",Independent,7,8,20000,30000,20000,5000,Very confident,Somewhat unbelievable,Moderately relevant,,,7,0 - Not at all supportive,7,7,0,0,0,10,Agree,Somewhat agree,Neither agree nor disagree,20000,15000,13000,13000,Moderately confident,"In fact, we found that 86% of the people we surveyed underestimated the amount of income people from low-income families actually need to feel highly satisfied with their lives.",Thailand,665ba6320399db768cb43621,13592.22,8832.47,Normcorrection-average,poor_focused_pre |similar_average_pre |others_average_pre ,similar_average_pos |poor_focus_post |others_average_post 
2/8/25 0:58,2/8/25 1:08,IP Address,129.228.5.84,100,557,TRUE,2/8/25 1:08,R_7R2mNXnc3JplvZa,,,,,39.0464,-90.7424,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66c7afe345bcfdeba3506d7d,55,Female,Yes,Yes,Married,"$8,334–$12,499/month",Completed undergraduate,White/Caucasian,Independent,2,7,4000,4000,5000,3200,Not at all confident,,,,,7,9,5,7,0,0,0,10,Agree,Neither agree nor disagree,Somewhat disagree,4000,4000,5000,3000,Not at all confident,,Thailand,66c7afe345bcfdeba3506d7d,13592.22,8832.47,Normcorrection-control_a,poor_focused_pre |similar_average_pre |others_average_pre ,others_average_post |similar_average_pos |poor_focus_post 
2/8/25 1:04,2/8/25 1:08,IP Address,76.210.32.158,100,219,TRUE,2/8/25 1:08,R_1JUtWu1nNGiB4hX,,,,,35.6355,-82.5645,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5d4313562b1b2700163e15e2,57,Male,Yes,Yes,Married,Prefer not to say,Completed graduate (Master’s or PhD),White/Caucasian,Lean Democrat,2,8,10000,7500,10000,4000,Slightly confident,,,,,8,7,Don't know/prefer not to answer,9,8,0,0,2,Agree,Agree,Somewhat agree,10000,7500,10000,4000,Slightly confident,,Thailand,5d4313562b1b2700163e15e2,13592.22,8832.47,Normcorrection-control_a,poor_focused_pre |others_average_pre |similar_average_pre ,poor_focus_post |others_average_post |similar_average_pos 
2/8/25 1:05,2/8/25 1:08,IP Address,72.15.79.196,100,198,TRUE,2/8/25 1:08,R_7v7eWUgSOD8iGkz,,,,,27.8154,-82.6815,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66744253ba2caabf00c07a99,63,Female,Yes,Yes,Divorced,"$1,667–$2,499/month",Some undergraduate,"Black/African,Native American",Lean Democrat,1,4,3000,5000,4000,3000,Slightly confident,Extremely unbelievable,Moderately relevant,,,4,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,5,5,0,0,Somewhat agree,Somewhat agree,Strongly disagree,3000,8000,5000,3000,Not at all confident,,Thailand,66744253ba2caabf00c07a99,13592.22,8832.47,Normcorrection-average,others_average_pre |similar_average_pre |poor_focused_pre ,others_average_post |poor_focus_post |similar_average_pos 
2/8/25 1:02,2/8/25 1:08,IP Address,160.3.141.101,100,403,TRUE,2/8/25 1:09,R_7CrQiwolp70xi37,,,,,35.4123,-99.425,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",675626c78f97131ff12b8d37,22,Male,Yes,Yes,Cohabiting,"$5,000–$5,833/month",Some high school,White/Caucasian,Independent,5,4,7000,6000,7000,5000,Slightly confident,Somewhat unbelievable,Slightly relevant,,,4,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,0,0,0,10,Strongly agree,Agree,Neither agree nor disagree,7000,8000,7500,5000,Slightly confident,"In fact, we found that 85% of the people we surveyed underestimated the amount of income other Americans actually need to feel highly satisfied with their lives.",Thailand,675626c78f97131ff12b8d37,13592.22,8832.47,Normcorrection-average,poor_focused_pre |others_average_pre |similar_average_pre ,others_average_post |similar_average_pos |poor_focus_post 
2/8/25 1:04,2/8/25 1:09,IP Address,108.75.173.179,100,276,TRUE,2/8/25 1:09,R_7IOpv63CwQosAVj,,,,,41.8797,-87.6435,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",65d93876ae49aca815835473,30,Male,Yes,Yes,Single,"$5,834–$6,666/month",Completed undergraduate,White/Caucasian,Lean Democrat,1,8,10000,5500,12000,4000,Very confident,,,Extremely believable,Slightly relevant,8,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,2,2,2,4,Agree,Agree,Strongly agree,10000,9000,12000,8800,Very confident,"In fact, we found that 86% of the people we surveyed underestimated the amount of income people from low-income families actually need to feel highly satisfied with their lives.",Thailand,65d93876ae49aca815835473,13592.22,8832.47,Normcorrection-lowincome,poor_focused_pre |others_average_pre |similar_average_pre ,others_average_post |poor_focus_post |similar_average_pos 
2/8/25 0:50,2/8/25 1:09,IP Address,96.228.24.243,100,1103,TRUE,2/8/25 1:09,R_3rlkjP2IfeD62Ru,,,,,37.3392,-77.4175,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6560b6cfc8fb66514665a495,35,Female,Yes,No,Single,"$5,000–$5,833/month",Completed graduate (Master’s or PhD),Black/African,Lean Democrat,4,7,3500,3000,4500,1500,Slightly confident,,,,,7,8,3,10 - Completely supportive,3,5,2,0,Agree,Somewhat disagree,Somewhat agree,4000,3500,4500,2500,Slightly confident,,Thailand,6560b6cfc8fb66514665a495,13592.22,8832.47,Normcorrection-control_a,poor_focused_pre |others_average_pre |similar_average_pre ,poor_focus_post |similar_average_pos |others_average_post 
2/8/25 1:01,2/8/25 1:09,IP Address,130.255.66.235,100,471,TRUE,2/8/25 1:09,R_6mKiRp06vOFoeKR,,,,,33.6988,-78.916,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6858743b557e541851e835c2,30,Female,Yes,Yes,Married,"$12,500/month or more",Completed graduate (Master’s or PhD),White/Caucasian,Strong Republican,4,9,100000,100000,100000,50000,Very confident,Neither believable nor unbelievable,Very relevant,,,8,Don't know/prefer not to answer,Don't know/prefer not to answer,Don't know/prefer not to answer,3,2,2,3,Strongly agree,Strongly disagree,Strongly agree,10000,70000,40000,10000,Very confident,"In fact, we found that 85% of the people we surveyed underestimated the amount of income other Americans actually need to feel highly satisfied with their lives.",Thailand,6858743b557e541851e835c2,13592.22,8832.47,Normcorrection-average,similar_average_pre |poor_focused_pre |others_average_pre ,poor_focus_post |similar_average_pos |others_average_post 
2/8/25 0:59,2/8/25 1:09,IP Address,24.3.181.50,100,624,TRUE,2/8/25 1:09,R_33gHWHhL3PMFKLm,,,,,40.476,-79.7355,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67bdede0d97a75bbf02362eb,55,Female,Yes,Yes,Single,"Less than $1,000/month",Completed undergraduate,White/Caucasian,Lean Republican,1,0 - Not at all satisfied,10000,6500,15000,5000,Slightly confident,Somewhat unbelievable,Extremely relevant,,,0 - Not at all satisfied,10 - Completely supportive,0 - Not at all supportive,8,2,1,2,5,Strongly agree,Strongly agree,Agree,11500,6500,15500,6000,Slightly confident,"In fact, we found that 85% of the people we surveyed underestimated the amount of income other Americans actually need to feel highly satisfied with their lives.",Thailand,67bdede0d97a75bbf02362eb,13592.22,8832.47,Normcorrection-average,others_average_pre |similar_average_pre |poor_focused_pre ,others_average_post |similar_average_pos |poor_focus_post 
2/8/25 1:03,2/8/25 1:09,IP Address,73.127.95.18,100,399,TRUE,2/8/25 1:09,R_1ietgwbm9E8qeW8,,,,,32.3388,-110.9819,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5fd0ceb0bb24d90009e6fc4f,77,Male,Yes,Yes,Married,"$4,167–$4,999/month",Some graduate,White/Caucasian,Lean Republican,2,9,6500,10000,8000,5000,Very confident,,,,,9,10 - Completely supportive,0 - Not at all supportive,0 - Not at all supportive,0,0,0,10,Somewhat agree,Disagree,Strongly agree,8000,10000,8000,5000,Very confident,,Thailand,5fd0ceb0bb24d90009e6fc4f,13592.22,8832.47,Normcorrection-control_p,similar_average_pre |poor_focused_pre |others_average_pre ,others_average_post |similar_average_pos |poor_focus_post 
2/8/25 0:52,2/8/25 1:09,IP Address,64.79.248.3,100,1022,TRUE,2/8/25 1:09,R_7Tvn7rtGNuMG0qa,,,,,37.751,-97.822,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6677878aeb0f9e2e3f5fcc28,42,Male,Yes,Yes,Married,"$12,500/month or more",Completed undergraduate,Black/African,Strong Democrat,4,9,5000,8000,13000,5000,Very confident,Somewhat believable,Very relevant,,,10 - Completely satisfied,10 - Completely supportive,10 - Completely supportive,10 - Completely supportive,4,2,2,2,Strongly agree,Strongly agree,Somewhat disagree,12500,13000,13000,10000,Very confident,"In fact, we found that 85% of the people we surveyed underestimated the amount of income other Americans actually need to feel highly satisfied with their lives.",Thailand,6677878aeb0f9e2e3f5fcc28,13592.22,8832.47,Normcorrection-average,poor_focused_pre |similar_average_pre |others_average_pre ,others_average_post |poor_focus_post |similar_average_pos 
2/8/25 1:00,2/8/25 1:09,IP Address,76.93.17.6,100,573,TRUE,2/8/25 1:09,R_5gMkRSqviAoWpga,,,,,34.0068,-118.2562,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",66d8ce4e588a3ca80699a6a7,50,Female,Yes,Yes,Married,"$12,500/month or more",Some undergraduate,White/Caucasian,Independent,3,7,12000,8300,12000,5000,Moderately confident,,,,,7,10 - Completely supportive,8,10 - Completely supportive,2,2,0,6,Strongly agree,Somewhat disagree,Somewhat disagree,15000,8000,12000,5000,Moderately confident,,Thailand,66d8ce4e588a3ca80699a6a7,13592.22,8832.47,Normcorrection-control_a,similar_average_pre |others_average_pre |poor_focused_pre ,similar_average_pos |poor_focus_post |others_average_post 
2/8/25 1:06,2/8/25 1:10,IP Address,96.237.230.27,100,194,TRUE,2/8/25 1:10,R_50qrg4YGi2krXVL,,,,,42.3491,-71.5431,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",67354f83e7b955d3b7e94f5e,22,Female,Yes,Yes,Single,"Less than $1,000/month",Completed undergraduate,"White/Caucasian,Hispanic/Latinx",Lean Democrat,2,6,3000,2000,3000,1000,Slightly confident,,,,,5,1,8,10 - Completely supportive,5,2,2,1,Somewhat agree,Somewhat agree,Somewhat agree,3000,2000,3000,2000,Slightly confident,,Thailand,67354f83e7b955d3b7e94f5e,13592.22,8832.47,Normcorrection-control_p,others_average_pre |poor_focused_pre |similar_average_pre ,poor_focus_post |others_average_post |similar_average_pos 
2/8/25 1:06,2/8/25 1:10,IP Address,68.116.116.112,100,203,TRUE,2/8/25 1:10,R_3lQbRUha15DphPs,,,,,42.2933,-121.8169,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",6756716c18e4d36105a4febe,22,Female,Yes,Yes,Single,"$1,667–$2,499/month",Completed undergraduate,White/Caucasian,Strong Republican,2,8,7000,6000,2000,5000,Moderately confident,,,,,8,8,8,9,5,2,2,1,Strongly agree,Disagree,Somewhat agree,7000,6000,3000,5000,Slightly confident,,Thailand,6756716c18e4d36105a4febe,13592.22,8832.47,Normcorrection-control_a,similar_average_pre |poor_focused_pre |others_average_pre ,similar_average_pos |poor_focus_post |others_average_post 
2/8/25 1:05,2/8/25 1:10,IP Address,174.231.129.157,100,283,TRUE,2/8/25 1:10,R_3oEzjkDKwqLPIAh,,,,,47.6109,-122.3303,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",5c2d426389f035000175d171,57,Male,Yes,Yes,Married,"$12,500/month or more",Completed graduate (Master’s or PhD),Hispanic/Latinx,Lean Republican,4,8,10000,5000,5000,4000,Moderately confident,,,Somewhat believable,Moderately relevant,8,4,5,3,3,4,2,1,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,10000,4000,10000,5000,Moderately confident,"In fact, we found that 85% of the people we surveyed underestimated the amount of income other Americans actually need to feel highly satisfied with their lives.",Thailand,5c2d426389f035000175d171,13592.22,8832.47,Normcorrection-lowincome,poor_focused_pre |similar_average_pre |others_average_pre ,others_average_post |poor_focus_post |similar_average_pos 
2/8/25 1:02,2/8/25 1:10,IP Address,170.85.11.113,100,466,TRUE,2/8/25 1:10,R_5JWoAE9io7N5bVg,,,,,41.8835,-87.6305,anonymous,EN,,,,,,"I have read and understood the above consent form. I certify that I am 21 years old or older and, by clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in the study.",63fedbfe6ef7fb3dd2718f5c,63,Female,Yes,Yes,Cohabiting,"$7,500–$8,333/month",Completed undergraduate,White/Caucasian,Lean Democrat,2,8,100000,10000,20000,5000,Moderately confident,,,,,8,7,8,9,3,2,0,5,Strongly agree,Agree,Disagree,20000,10000,20000,5000,Moderately confident,,Thailand,63fedbfe6ef7fb3dd2718f5c,13592.22,8832.47,Normcorrection-control_a,poor_focused_pre |others_average_pre |similar_average_pre ,others_average_post |similar_average_pos |poor_focus_post 
